,player_name,player_birth,player_physical,player_no,player_position,player_exprience,player_payment,player_salaly,player_draft,player_join
66558,임지유,1997년 12월 03일,186cm/107kg,59,투수(좌투좌타),상인천초-소래중-소래고,,,16 롯데 2차 8라운드 77순위,18롯데
66563,김영일,1993년 04월 21일,185cm/81kg,61,투수(우투우타),청원초-배명중-배명고-원광대,,,16 롯데 2차 2라운드 17순위,16롯데
66564,정종진,1996년 03월 21일,195cm/99kg,04,투수(좌투좌타),현암초-한밭중-세광고,,,16 롯데 2차 10라운드 97순위,
66565,김성재,1993년 12월 23일,182cm/90kg,65,투수(좌투좌타),관산초-부천중-안산공고-원광대,,,16 롯데 2차 5라운드 44순위,16롯데
66568,안준영,1993년 11월 30일,182cm/83kg,68,투수(우투우타),역삼초-대치중-청원고-송원대,,,16 롯데 2차 7라운드 64순위,
66569,김남길,1997년 09월 23일,190cm/97kg,01,투수(좌투좌타),역북초-매송중-북일고,7000만원,2700만원,16 롯데 2차 4라운드 37순위,16롯데
66598,조준영,1996년 12월 18일,185cm/86kg,07,외야수(좌투좌타),부산수영초-부산중-경남고,,,16 롯데 2차 9라운드 84순위,
66606,최원준,1997년 03월 23일,178cm/85kg,16,외야수(우투좌타),연현초-서울경원중-서울고,15000만원,13000만원,16 KIA 2차 1라운드 3순위,16KIA
66609,전상현,1996년 04월 18일,182cm/84kg,51,투수(우투우타),남도초-경복중-대구상원고-KIA-상무,7000만원,14000만원,16 KIA 2차 4라운드 38순위,16KIA
66614,김규성,1997년 03월 08일,183cm/73kg,14,내야수(우투좌타),갈산초-선린중-선린인터넷고,4000만원,4500만원,16 KIA 2차 7라운드 63순위,17KIA
66615,류승현,1997년 07월 01일,171cm/84kg,7,내야수(우투좌타),송정동초-무등중-광주제일고-KIA-상무,3000만원,3600만원,16 KIA 2차 10라운드 98순위,17KIA
66617,김기웅,1993년 02월 08일,193cm/108kg,017,투수(우투우타),와동초-언북중-선린인터넷고-고려대,,,16 KIA 육성선수,
66618,문성우,1993년 07월 07일,180cm/80kg,018,투수(좌투좌타),희망대초-성일중-야탑고-인하대,,,16 KIA 육성선수,
66621,최재원,1993년 04월 10일,174cm/84kg,021,포수(우투우타),서림초-충장중-화순고-동국대,,,16 KIA 육성선수,
66623,권유식,1993년 04월 21일,175cm/89kg,023,포수(우투우타),양덕초-마산중-마산고-동의대,,,16 KIA 육성선수,
66624,조재형,1993년 09월 10일,173cm/75kg,024,내야수(우투좌타),강남초-자양중-경기고-고려대,,,16 KIA 육성선수,
66625,유근상,1993년 04월 20일,182cm/87kg,011,투수(우투우타),상인천초-천안북중-설악고-연세대,,,16 KIA 육성선수,
66627,김성민,1997년 08월 18일,177cm/72kg,027,내야수(우투우타),가동초-잠신중-덕수고,,,16 KIA 육성선수,
66628,지크,1989년 09월 11일,195cm/86kg,28,투수(우투우타),미국 Calton J.Kell고,,,16 KIA 자유선발,16KIA
66629,신윤철,1995년 09월 29일,182cm/87kg,029,투수(우투우타),장당초-송전중-대구상원고,,,16 KIA 육성선수,16KIA
66630,김현준,1997년 06월 05일,182cm/78kg,38,투수(우투우타),광주화정초-무등중-광주제일고,18000만원,3100만원,16 KIA 1차,16KIA
66631,이승우,1997년 07월 01일,178cm/95kg,031,외야수(우투우타),백마초-홍은중-휘문고,,,16 KIA 2차 9라운드 83순위,
66643,헥터,1987년 01월 26일,191cm/93kg,43,투수(우투우타),도미니카 Ramon Matia Mella(고),,,16 KIA 자유선발,16KIA
66657,이진영,1997년 07월 21일,183cm/82kg,10,외야수(우투우타),둔촌초-선린중-선린인터넷고-KIA-경찰,5000만원,3600만원,16 KIA 2차 6라운드 58순위,16KIA
66659,정동현,1997년 03월 20일,185cm/101kg,59,투수(좌투좌타),백운초-덕수중-휘문고,,,16 KIA 2차 3라운드 23순위,16KIA
66660,남재현,1996년 09월 13일,182cm/78kg,26,투수(우투좌타),원봉초-세광중-세광고-KIA-상무,10000만원,3200만원,16 KIA 2차 2라운드 18순위,16KIA
66662,신범수,1998년 01월 25일,177cm/83kg,22,포수(우투좌타),광주대성초-광주동성중-광주동성고,,,16 KIA 2차 8라운드 78순위,16KIA
66663,서덕원,1993년 07월 12일,183cm/89kg,55,투수(우투우타),개운초-청량중-장충고-건국대,6000만원,3100만원,16 KIA 2차 5라운드 43순위,16KIA
66701,김찬균,1993년 01월 29일,182cm/82kg,96,투수(우투우타),천안남산초-천안북중-북일고-연세대,,,16 한화 2차 7라운드 62순위,
66702,이동훈,1996년 07월 24일,178cm/72kg,51,외야수(좌투좌타),본리초-경운중-대구상원고,10000만원,3300만원,16 한화 2차 2라운드 19순위,16한화
66703,염진우,1993년 05월 03일,181cm/85kg,92,투수(좌투좌타),원주일산초-원주중-원주고-디지털문예대,,,16 한화 2차 5라운드 42순위,
66704,김태연,1997년 06월 10일,178cm/99kg,102,내야수(우투우타),청주초-덕수중-야탑고,5000만원,,16 한화 2차 6라운드 59순위,17한화
66705,권용우,1993년 03월 17일,183cm/80kg,65,투수(우투우타),도신초-성남중-성남고-동의대,9000만원,3000만원,16 한화 2차 3라운드 22순위,16한화
66706,장진혁,1993년 09월 30일,184cm/83kg,,외야수(우투좌타),광주화정초-충장중-광주제일고-단국대,7000만원,5800만원,16 한화 2차 4라운드 39순위,18한화
66707,박상언,1997년 03월 03일,185cm/75kg,42,포수(우투우타),무원초-영남중-유신고-한화-상무,4000만원,3200만원,16 한화 2차 8라운드 79순위,17한화
66708,신동성,1996년 01월 05일,184cm/75kg,106,외야수(우투우타),삼일초-충암중-배명고,,,16 한화 육성선수,
66709,방윤준,1993년 06월 07일,180cm/78kg,95,투수(우투좌타),가동초-덕수중-배명고-단국대,,,16 한화 2차 9라운드 82순위,
66710,강상원,1997년 05월 05일,172cm/64kg,19,외야수(우투좌타),온양온천초-온양중-북일고,3000만원,3000만원,16 한화 2차 10라운드 99순위,16한화
66713,오경우,1992년 08월 10일,178cm/70kg,59,내야수(우투우타),광주화정초-충장중-화순고-중앙대,,,16 한화 육성선수,
66714,박기환,1992년 12월 16일,180cm/75kg,07,외야수(우투우타),청주우암초-한밭중-대전고-경희대,,,16 한화 육성선수,
66715,김인환,1994년 01월 28일,186cm/88kg,101,내야수(우투좌타),화순초-화순중-화순고-성균관대,,3200만원,16 한화 육성선수,18한화
66716,정경운,1993년 08월 09일,179cm/76kg,98,내야수(우투우타),광주서석초-충장중-광주제일고-성균관대,,,16 한화 육성선수,17한화
66718,이용석,1993년 11월 16일,178cm/85kg,118,포수(우투우타),숭의초-동인천중-인천고-단국대,,,16 한화 육성선수,
66719,송찬혁,1993년 06월 20일,177cm/77kg,119,외야수(좌투좌타),서석초-진흥중-광주제일고-원광대,,,16 한화 육성선수,
66720,장대한,1992년 04월 03일,184cm/87kg,01,외야수(우투좌타),공주중동초-천안북중-북일고-원광대,,,16 한화 육성선수,
66740,로사리오,1989년 02월 23일,180cm/100kg,40,내야수(우투우타),도미니카 Elias Rodriguez(고),,,16 한화 자유선발,16한화
66741,김재영,1993년 07월 22일,187cm/84kg,19,투수(우언우타),방배초-영동중-서울고-홍익대,,,16 한화 2차 1라운드 2순위,16한화
66742,서캠프,1987년 07월 16일,198cm/100kg,42,투수(좌투좌타),미국 노스캐롤라이나 주립대,,,16 한화 자유선발,16한화
66748,마에스트리,1985년 07월 01일,183cm/80kg,48,투수(우투우타),,,,16 한화 자유선발,16한화
66749,김주현,1993년 12월 21일,188cm/103kg,50,내야수(좌투좌타),성동초-잠신중-북일고-경희대-한화-경찰-한화,16000만원,3100만원,16 한화 1차,16한화
66750,카스티요,1989년 02월 19일,189cm/111kg,48,투수(우투우타),도미니카 메르세데스 라우라 아구이알고,,,16 한화 자유선발,16한화
66773,바바,1965년 02월 10일,172cm/77kg,73,(우투우타),일본 야나가와고,,,,
66789,고바야시,1958년 01월 22일,178cm/74kg,89,(좌투좌타),일본 히로시마공고,,,,
66801,김찬호,1997년 03월 10일,179cm/76kg,9,투수(우투우타),창영초-동산중-동산고-SK-상무-SK,7000만원,3000만원,16 SK 2차 4라운드 35순위,16SK
66802,하성진,1997년 03월 12일,180cm/92kg,08,내야수(좌투좌타),동막초-동인천중-인천고-SK,6000만원,3000만원,16 SK 2차 5라운드 46순위,19SK
66803,김민재,1996년 04월 04일,191cm/95kg,49,외야수(우투우타),연현초-양천중-안산공고-SK,5000만원,3000만원,16 SK 2차 6라운드 55순위,20SK
66804,노관현,1993년 10월 18일,172cm/75kg,58,내야수(우투좌타),부산수영초-대동중-개성고-경희대-SK,,,16 SK 2차 7라운드 66순위,16SK
66805,고메즈,1988년 03월 05일,188cm/88kg,5,내야수(우투우타),도미니카 알레한드로 바쓰고,,,16 SK 자유선발,16SK
66806,박광명,1993년 07월 26일,174cm/76kg,96,외야수(우투좌타),성동초(남양주리틀)-배명중-배명고-동국대,,,16 SK 2차 10라운드 95순위,
66807,최수빈,1997년 04월 08일,177cm/78kg,12,내야수(우투좌타),갈산초-양천중-성남고-SK,4000만원,3000만원,16 SK 2차 8라운드 75순위,
66825,라라,1988년 12월 20일,186cm/82kg,25,투수(좌투우타),도미니카 리세오 호세 누네즈 데 카케레스고,,,16 SK 자유선발,16SK
66833,임석진,1997년 10월 10일,180cm/98kg,00,내야수(우투우타),군산신풍초-서울이수중-서울고-SK,13000만원,3000만원,16 SK 2차 1라운드 6순위,16SK
66838,김동엽,1990년 07월 24일,186cm/101kg,38,외야수(우투우타),천안남산초-천안북중-북일고-SK,,21000만원,16 SK 2차 9라운드 86순위,09시카고컵스
66858,정동윤,1997년 10월 22일,193cm/103kg,62,투수(우투좌타),덕성초(안산리틀)-중앙중-야탑고-SK-상무-SK,20000만원,3000만원,16 SK 1차,16SK
66859,김주한,1993년 02월 03일,183cm/98kg,12,투수(우언우타),경주동천초-경주중-성남고-고려대-SK-상무,10000만원,3000만원,16 SK 2차 2라운드 15순위,16SK
66864,안상현,1997년 01월 27일,178cm/74kg,34,내야수(우투우타),사파초-선린중-용마고-SK-상무,8000만원,3100만원,16 SK 2차 3라운드 26순위,16SK
66900,이준우,1996년 05월 29일,188cm/100kg,70,투수(좌투좌타),광양제철남초-순천이수중-효천고,,,16 NC 육성선수,
66917,김찬형,1997년 12월 29일,182cm/80kg,6,내야수(우투우타),양정초-경남중-경남고-NC,5000만원,4800만원,16 NC 2차 6라운드 53순위,16NC
66920,최성영,1997년 04월 28일,180cm/100kg,26,투수(좌투좌타),영랑초-설악중-설악고-NC-상무,10000만원,7200만원,16 NC 2차 2라운드 13순위,16NC
66928,박준영,1997년 08월 05일,181cm/75kg,13,내야수(우투우타),서울도곡초(남양주리틀)-잠신중-경기고,20000만원,3200만원,16 NC 1차,16NC
66943,김준현,1997년 02월 22일,182cm/79kg,86,투수(좌투좌타),합덕초-온양중-공주고,4000만원,2700만원,16 NC 2차 7라운드 68순위,16NC
66956,김한별,1997년 09월 03일,184cm/83kg,37,투수(우투좌타),안양초-평촌중-유신고-NC-넥센,,,16 NC 2차 3라운드 28순위,16NC
66960,정수민,1990년 04월 01일,188cm/92kg,36,투수(우투우타),김해한림초(김해엔젤스리틀)-부산중-부산고-NC-SK,,3600만원,16 NC 2차 1라운드 8순위,08시카고컵스
66963,최상인,1997년 04월 11일,186cm/90kg,105,외야수(우투좌타),광주수창초-진흥중-진흥고,6000만원,3000만원,16 NC 2차 5라운드 48순위,16NC
66965,도태훈,1993년 03월 18일,184cm/85kg,15,내야수(우투좌타),양정초-개성중-부산고-동의대-NC-상무,,3200만원,16 NC 육성선수,16NC
66968,이재율,1993년 05월 02일,185cm/75kg,17,외야수(좌투좌타),본리초-포항제철중-포철공고-영남대-NC-상무,7000만원,3100만원,16 NC 2차 4라운드 33순위,16NC
66990,임서준,1993년 04월 19일,178cm/81kg,35,투수(우투우타),수주초-양천중-서울고-인하대-NC-경찰,4000만원,2900만원,16 NC 2차 8라운드 73순위,16NC
66992,조원빈,1993년 04월 10일,180cm/85kg,100,내야수(우투우타),둔촌초-잠신중-휘문고-홍익대,,,16 NC 2차 9라운드 88순위,16NC
66995,최재혁,1993년 05월 22일,177cm/75kg,95,내야수(우투우타),대구도산초-경운중-대구상원고-성균관대,,,16 NC 2차 10라운드 93순위,16NC
66996,문성용,1993년 08월 25일,185cm/93kg,43,포수(우투우타),부산수영초-부산중-부경고-건국대,,2700만원,16 NC 육성선수,
66998,이민준,1992년 05월 16일,184cm/86kg,98,투수(우투우타),석교초-세광중-세광고-경남대,,,16 NC 육성선수,
67000,송진우,1998년 02월 15일,189cm/90kg,100,투수(우투우타),광주서석초-광주동성중-진흥고,,,17 KT 육성선수,
67001,김민성,1994년 03월 21일,183cm/88kg,101,포수(우투좌타),신영초(계룡대리틀)-영남중-배재고-원광대,,,17 KT 육성선수,
67002,박동건,1994년 09월 08일,172cm/74kg,102,내야수(우투우타),천안남산초-천안북중-공주고-계명대,,,17 KT 육성선수,
67003,김창권,1994년 04월 01일,179cm/86kg,103,내야수(우투좌타),청원초-자양중-서울고-건국대,,,17 KT 육성선수,
67004,박진우,1995년 01월 09일,188cm/107kg,104,내야수(우투좌타),광주화정초-무등중-진흥고-중앙대,,,17 KT 육성선수,
67005,홍현빈,1997년 08월 29일,174cm/70kg,8,외야수(우투좌타),수원신곡초-매송중-유신고-KT-상무,9000만원,3400만원,17 KT 2차 3라운드 21순위,17KT
67006,안치영,1998년 05월 29일,176cm/72kg,4,내야수(우투좌타),중동초(원미구리틀)-천안북중-북일고,,,17 KT 2차 6라운드 51순위,17KT
67007,배광환,1995년 02월 16일,180cm/75kg,107,외야수(우투우타),보운초-충남중-대전고-인하대,,,17 KT 육성선수,
67008,이대은,1989년 03월 23일,189cm/90kg,11,투수(우투좌타),역삼초-서울경원중-신일고-경찰,,5000만원,19 KT 2차 1라운드 1순위,07시카고컵스
67009,김웅진,1990년 07월 01일,195cm/97kg,89,(),대전고-순천향대,,,,17상무코치
67010,허률,1994년 02월 27일,177cm/88kg,110,투수(우투우타),군산남초-여수중-효천고-홍익대,,,17 KT 육성선수,
67016,김종성,1994년 06월 24일,180cm/90kg,99,외야수(좌투좌타),양정초-개성중-경남고-경성대,,2700만원,17 KT 육성선수,
67024,모넬,1986년 03월 27일,185cm/95kg,24,내야수(우투좌타),미국 Seminole State(대),,,17 KT 자유선발,17KT
67025,로하스,1990년 05월 24일,189cm/102kg,24,외야수(우투양타),미국 Wabash Valley(대),100000달러,800000달러,17 KT 자유선발,17KT
67026,오오모토,,cm/kg,125,외야수(),,,,,
67027,다나카,,cm/kg,25,투수(),,,,,
67033,로치,1989년 12월 14일,183cm/88kg,33,투수(우투우타),미국 Southern Nevada(대),,,17 KT 자유선발,17KT
67034,하세가와,,cm/kg,134,투수(),,,,,
67035,타시로,,cm/kg,135,외야수(),,,,,
67038,모리야마,,cm/kg,138,내야수(),,,,,
67041,시미즈,,cm/kg,141,외야수(),,,,,
67042,마츠모토,,cm/kg,142,내야수(),,,,,
67044,콜라스,,cm/kg,144,외야수(),,,,,
67045,조병욱,1998년 06월 08일,185cm/95kg,39,투수(우투우타),동양초(화성시리틀)-매향중-장안고-KT-경찰,10000만원,4000만원,17 KT 1차,17KT
67048,이정현,1997년 12월 05일,188cm/93kg,51,투수(우투우타),무학초-마산동중-용마고,16000만원,3300만원,17 KT 2차 1라운드 1순위,17KT
67049,한대겸,1994년 01월 24일,195cm/99kg,105,투수(좌투좌타),부산수영초-부산중-부산고-경희대,7000만원,2700만원,17 KT 2차 4라운드 31순위,
67050,후루야,,cm/kg,49,투수(),,,,,
67063,문상인,1998년 01월 31일,185cm/79kg,33,포수(우투우타),김해삼성초-개성중-경남고,6000만원,3200만원,17 KT 2차 5라운드 41순위,20KT
67065,쿠키,,cm/kg,65,포수(),,,,,
67066,이종혁,1997년 05월 29일,190cm/86kg,113,투수(우투우타),대구옥산초-경복중-대구고,11000만원,3400만원,17 KT 2차 2라운드 11순위,17KT
67068,미모리,,cm/kg,68,내야수(),,,,,
67092,이재근,1995년 01월 15일,177cm/71kg,13,내야수(우투좌타),서울학동초-포항중-제주고-경성대-KT-상무,5000만원,2900만원,17 KT 2차 7라운드 61순위,17KT
67094,김민섭,1994년 07월 23일,178cm/88kg,,외야수(우투좌타),사당초-강남중-서울고-홍익대,4000만원,2800만원,17 KT 2차 8라운드 71순위,
67095,한기원,1998년 03월 10일,182cm/130kg,104,내야수(우투우타),부산중앙초-부산중-부산고,,,17 KT 2차 9라운드 81순위,
67096,이구름,1993년 06월 11일,178cm/86kg,100,투수(좌투좌타),무학초-마산중-김해고-건국대,3000만원,2700만원,17 KT 2차 10라운드 91순위,
67116,오석주,1998년 04월 14일,181cm/74kg,64,투수(우투우타),양정초-대천중-제주고,6000만원,3100만원,17 LG 2차 6라운드 52순위,19LG
67117,신경모,1998년 06월 01일,181cm/84kg,117,투수(좌투좌타),대전신흥초-충남중-대전고,,,17 LG 2차 7라운드 62순위,
67118,김광수,1998년 09월 16일,180cm/80kg,118,투수(우투우타),대해초-세광중-세광고,,,17 LG 2차 8라운드 72순위,
67119,고우석,1998년 08월 06일,182cm/90kg,19,투수(우투우타),갈산초-양천중-충암고,30000만원,18000만원,17 LG 1차,17LG
67122,김태형,1998년 09월 17일,190cm/98kg,65,투수(좌투좌타),솔빛초(수지리틀)-대치중-선린인터넷고,3000만원,3100만원,17 LG 2차 9라운드 82순위,18LG
67123,전준호,1998년 07월 01일,181cm/80kg,62,포수(우투우타),양도초-강남중-청원고,,,17 LG 2차 10라운드 92순위,19LG
67134,로니,1984년 05월 07일,190cm/106kg,34,내야수(좌투좌타),미국 Lawrence E Elkins HS(고),,,17 LG 자유선발,17LG
67143,손주영,1998년 12월 02일,191cm/95kg,29,투수(좌투좌타),울산대현초-개성중-경남고,15000만원,3300만원,17 LG 2차 1라운드 2순위,17LG
67159,이창율,1998년 10월 16일,188cm/90kg,102,투수(우투우타),길동초-건대부중-포철고,,,17 LG 2차 2라운드 12순위,17LG
67164,이찬혁,1998년 08월 19일,187cm/90kg,39,투수(우투우타),도신초-강남중-서울고,8000만원,3100만원,17 LG 2차 3라운드 22순위,17LG
67168,박부성,1997년 06월 17일,182cm/72kg,103,내야수(우투좌타),동일중앙초-개성중-경주고,6000만원,2700만원,17 LG 2차 5라운드 42순위,17LG
67169,김성협,1999년 01월 29일,187cm/88kg,102,내야수(좌투좌타),백마초-홍은중-성남고,7000만원,3000만원,17 LG 2차 4라운드 32순위,17LG
67201,신민철,1999년 01월 04일,186cm/84kg,00,포수(우투우타),화곡초-충암중-충암고,,2700만원,17 두산 육성선수,
67202,박유연,1998년 12월 20일,177cm/77kg,75,포수(우투우타),광주화정초-동산중-동산고,5000만원,3000만원,17 두산 2차 6라운드 60순위,17두산
67206,계정웅,1994년 02월 16일,180cm/80kg,100,내야수(우투좌타),도신초-영남중-신일고-건국대,,,17 두산 육성선수,
67207,이유찬,1998년 08월 05일,175cm/68kg,53,내야수(우투우타),동막초-천안북중-북일고-두산-상무,6000만원,6000만원,17 두산 2차 5라운드 50순위,17두산
67208,김승현,1998년 02월 13일,188cm/86kg,108,투수(우투우타),고명초-배재중-청원고,,,17 두산 육성선수,
67209,안준,1998년 08월 26일,188cm/97kg,51,내야수(우투우타),방현초(용산구리틀)-덕수중-휘문고,,2700만원,17 두산 육성선수,
67246,김명신,1993년 11월 29일,178cm/90kg,46,투수(우투우타),남도초-대구중-경북고-경성대,10000만원,4500만원,17 두산 2차 2라운드 20순위,17두산
67259,문대원,1998년 08월 22일,187cm/91kg,59,투수(우투우타),사당초-휘문중-강릉고,7000만원,3100만원,17 두산 2차 4라운드 40순위,17두산
67260,지윤,1997년 10월 30일,187cm/113kg,60,투수(우투우타),수유초-청원중-제물포고,8000만원,3000만원,17 두산 2차 3라운드 30순위,17두산
67262,박찬범,1994년 07월 23일,180cm/94kg,62,외야수(우투우타),광주대성초-진흥중-진흥고-동국대,,,17 두산 2차 8라운드 80순위,17두산
67263,최원준,1994년 12월 21일,182cm/91kg,61,투수(우언우타),수유초-신일중-신일고-동국대,18000만원,16000만원,17 두산 1차,18두산
67264,박성환,1998년 05월 18일,178cm/63kg,110,투수(좌투좌타),월배초-경운중-대구고,3000만원,2700만원,17 두산 2차 10라운드 100순위,17두산
67265,백민규,1998년 01월 22일,196cm/130kg,65,내야수(우투우타),도산초-현일중-장안고,4000만원,3000만원,17 두산 2차 7라운드 70순위,17두산
67266,박치국,1998년 03월 10일,177cm/78kg,1,투수(우언우타),인천숭의초-인천신흥중-제물포고,14000만원,16000만원,17 두산 2차 1라운드 10순위,17두산
67269,전태준,1997년 04월 30일,188cm/86kg,35,투수(우투좌타),선창초-진흥중-영선고,3000만원,2700만원,17 두산 2차 9라운드 90순위,17두산
67291,김승후,1990년 09월 16일,183cm/88kg,0,내야수(우투좌타),청구초-홍은중-충암고-고려대,,,17 두산 육성선수,
67304,김혜성,1999년 01월 27일,179cm/78kg,3,내야수(우투좌타),문촌초(고양시리틀)-동산중-동산고-넥센,13000만원,17000만원,17 넥센 2차 1라운드 7순위,17넥센
67312,오설리반,1987년 09월 01일,186cm/110kg,12,투수(우투우타),미국 Valhalla(고),,,17 넥센 자유선발,17넥센
67313,브리검,1988년 02월 10일,190cm/90kg,8,투수(우투우타),미국 Central Florida Christian Academy-넥센,,480000달러,17 넥센 자유선발,17넥센
67335,정윤호,1998년 02월 12일,175cm/80kg,35,투수(우투좌타),수유초-홍은중-장충고,,,17 넥센 2차 5라운드 47순위,
67341,이정후,1998년 08월 20일,185cm/78kg,51,외야수(우투좌타),광주서석초-휘문중-휘문고-넥센,20000만원,55000만원,17 넥센 1차,17넥센
67344,최규보,1997년 09월 16일,187cm/85kg,48,투수(우투우타),진주교대부설초-마산동중-마산고-넥센,8000만원,3000만원,17 넥센 2차 3라운드 27순위,
67360,오윤성,1998년 12월 10일,182cm/77kg,40,투수(우투우타),인천서림초-신흥중-인천고-넥센,7000만원,3000만원,17 넥센 2차 4라운드 37순위,17넥센
67363,이병규,1994년 10월 05일,175cm/74kg,36,내야수(우투좌타),광주서석초-배재중-배재고-송원대-넥센,4000만원,3000만원,17 넥센 2차 7라운드 67순위,
67365,양기현,1998년 12월 16일,182cm/115kg,55,투수(우투우타),서울청구초-홍은중-장충고,9000만원,4000만원,17 넥센 2차 2라운드 17순위,19키움
67370,김동우,1980년 04월 14일,176cm/79kg,70,(우투좌타),홍파초(한천리틀)-서울경원중-경기고,,,,17넥센코치
67391,김재웅,1998년 10월 22일,173cm/88kg,28,투수(좌투좌타),금교초(남양주리틀)-자양중-덕수고,5000만원,5200만원,17 넥센 2차 6라운드 57순위,19키움
67394,초이스,1989년 11월 10일,183cm/98kg,94,외야수(우투우타),미국 Texas at Arlington(대),,,17 넥센 자유선발,17넥센
67401,김태수,1994년 08월 17일,177cm/71kg,115,내야수(우투우타),내당초-경상중-대구상원고-한양대,5000만원,3000만원,17 삼성 2차 7라운드 69순위,
67405,곽경문,1998년 07월 12일,187cm/105kg,105,내야수(우투우타),대구도산초-경상중-경북고,,,17 삼성 2차 8라운드 79순위,
67412,최종현,1994년 06월 30일,179cm/104kg,112,내야수(우투우타),진북초-여수중-대전고-제주국제대,,,17 삼성 2차 5라운드 49순위,
67414,임승빈,1994년 12월 26일,171cm/78kg,114,외야수(좌투좌타),가양초-세광중-세광고-경남대,,,17 삼성 육성선수,
67415,조유성,1993년 01월 24일,181cm/80kg,115,외야수(우투좌타),대구옥산초-경복중-대구상원고-고려대,,,17 삼성 육성선수,
67416,손건호,1998년 07월 23일,185cm/76kg,116,내야수(우투우타),강릉초-경포중-강릉고,,,17 삼성 육성선수,
67418,박준철,1998년 07월 23일,182cm/86kg,118,포수(우투우타),칠성초-경운중-경북고,,,17 삼성 육성선수,
67419,문용익,1995년 02월 04일,178cm/93kg,43,투수(우투우타),덕양초-양천중-청원고-세계사이버대,5000만원,3000만원,17 삼성 2차 6라운드 59순위,19삼성
67421,최지광,1998년 03월 13일,173cm/85kg,40,투수(우투우타),감천초-대신중-부산고,13000만원,12000만원,17 삼성 2차 1라운드 9순위,17삼성
67422,정성훈,1998년 05월 07일,172cm/77kg,121,내야수(우투우타),수유초-홍은중-성남고,,,17 삼성 2차 10라운드 99순위,
67423,레나도,1989년 09월 09일,204cm/105kg,23,투수(우투우타),미국 St.Rose(고)-미국 Louisiana State(대),,,17 삼성 자유선발,17삼성
67425,이은형,1995년 02월 10일,190cm/82kg,125,투수(우투우타),청원초-신일중-경동고-동아대,,,17 삼성 육성선수,
67426,조현덕,1998년 02월 25일,181cm/86kg,126,외야수(우투우타),칠성초-경상중-대구고,,,17 삼성 2차 9라운드 89순위,
67435,페트릭,1989년 07월 29일,192cm/90kg,35,투수(우투우타),미국 Morris(고)-미국 Northwestern Ohio(대),,,17 삼성 자유선발,17삼성
67443,장지훈,1997년 03월 31일,190cm/92kg,,투수(우투우타),동천초-경주중-경주고,18000만원,4200만원,17 삼성 1차,17삼성
67449,김성윤,1999년 02월 02일,163cm/62kg,67,외야수(좌투좌타),창신초(부산진구리틀)-원동중-포항제철고,7000만원,3300만원,17 삼성 2차 4라운드 39순위,17삼성
67450,러프,1986년 07월 28일,190cm/113kg,50,내야수(우투우타),미국 Creighton(대),,,17 삼성 자유선발,17삼성
67454,나원탁,1994년 08월 20일,183cm/93kg,52,외야수(우투우타),석교초-세광중-세광고-홍익대-삼성,10000만원,3000만원,17 삼성 2차 2라운드 19순위,17삼성
67467,김시현,1998년 09월 26일,181cm/89kg,,투수(우투우타),백운초-건대부중-강릉고,8000만원,3700만원,17 삼성 2차 3라운드 29순위,17삼성
67471,시라사카,1961년 05월 10일,172cm/74kg,71,(우투우타),일본 니혼타이이쿠(대),,,,17삼성코치
67504,김민수,1998년 03월 18일,182cm/96kg,5,내야수(우투우타),서화초-동산중-제물포고-롯데-경찰,11000만원,3200만원,17 롯데 2차 2라운드 13순위,17롯데
67519,김종환,1998년 10월 27일,178cm/82kg,19,투수(우투우타),상인천초-재능중-인천고,,,17 롯데 2차 7라운드 63순위,
67527,고성우,1994년 12월 17일,181cm/89kg,127,포수(우투좌타),신광초-온양중-북일고-동의대,,,17 롯데 육성선수,
67539,나균안,1998년 03월 16일,185cm/99kg,43,투수(우투우타),무학초-창원신월중-용마고,15000만원,4300만원,17 롯데 2차 1라운드 3순위,17롯데
67554,박성민,1998년 01월 31일,183cm/95kg,25,외야수(좌투좌타),남부민초-사직중-울산공고-롯데-넥센,,,17 롯데 2차 4라운드 33순위,
67558,마켈,1990년 09월 15일,193cm/100kg,58,투수(우투우타),미국 Yavapai JC(대),,,17 롯데 자유선발,17롯데
67559,애디튼,1987년 12월 16일,198cm/97kg,58,투수(좌투우타),Indian river community(대),,,17 롯데 자유선발,17롯데
67563,홍지훈,1998년 05월 17일,174cm/80kg,54,내야수(우투우타),대구수창초-경복중-용마고,6000만원,3000만원,17 롯데 2차 5라운드 43순위,
67564,송창현,1997년 07월 07일,172cm/76kg,05,투수(좌투좌타),상인천초-상인천중-동산고,,,17 롯데 2차 10라운드 93순위,
67568,이재욱,1994년 05월 22일,188cm/99kg,03,내야수(우투우타),울산대현초-대신중-경남고-경성대,,,17 롯데 2차 8라운드 73순위,
67569,이지원,1994년 04월 15일,181cm/90kg,69,투수(우투좌타),수진초-성일중-야탑고-고려대,,,17 롯데 2차 6라운드 53순위,17롯데
67588,윤성빈,1999년 02월 26일,197cm/90kg,69,투수(우투우타),동일중앙초-경남중-부산고,45000만원,3100만원,17 롯데 1차,17롯데
67591,강동호,1994년 04월 21일,189cm/118kg,66,투수(우투우타),신원초-영남중-배재고-원광대-롯데-상무,8000만원,3500만원,17 롯데 2차 3라운드 23순위,17롯데
